Product ID,Product Name,Product Description,Quantity type,SKU,Quantity,Product Cost (in rupees),Sell Price (in rupees),Date,Quantity Sold,Product Sold at
672,Coffee Table,A low table for coffee,Unit,CT019,8,55000,60000,11/02/21,1,60000
673,Bookshelf,A shelf for books,None,BS019,10,24000,26000,11/03/21,6,156000
674,TV Stand,A stand for a television,None,TVS019,12,22000,24000,11/04/21,1,24000
675,Nightstand,A small table by a bed,Unit,NS019,5,24000,26000,11/05/21,1,26000
676,Sofa Bed,A sofa that can be converted into a bed,None,SFB019,8,120000,130000,11/06/21,4,520000
677,Area Rug,A rug for the floor,None,AR019,10,24000,26000,11/07/21,6,156000
678,Throw Pillow,A decorative pillow,None,TP019,12,6500,7000,11/08/21,6,42000
679,Wall Art,Artwork for walls,None,WA019,15,7500,8000,11/09/21,11,88000
680,Curtains,Window coverings,None,CRT020,20,7500,8000,11/10/21,7,56000
681,Table Lamp,A lamp for tables,Unit,TL019,8,7500,8000,11/11/21,1,8000
682,Travel Adapter,A device for adapting plugs,None,TA021,10,5500,6000,11/12/21,4,24000
683,Power Bank,A portable charger,Unit,PB020,15,7500,8000,11/13/21,3,24000
684,USB Flash Drive,A portable data storage device,None,UFD020,20,6500,7000,11/14/21,6,42000
685,Wireless Mouse,A mouse without cables,Unit,WM020,15,7000,7500,11/15/21,9,67500
686,Laptop Stand,A stand for laptops,None,LS020,10,7000,7500,11/16/21,3,22500
687,Gaming Mouse,A mouse for gaming,Unit,GM020,8,7500,8000,11/17/21,4,32000
688,Graphics Card,A device for rendering graphics,None,GC020,5,105000,110000,11/18/21,4,440000
689,Motherboard,A main circuit board,None,MB020,8,95000,100000,11/19/21,6,600000
690,CPU,A central processing unit,None,CPU020,10,90000,95000,11/20/21,4,380000
691,RAM,A type of computer memory,None,RAM020,15,85000,90000,11/21/21,5,450000
692,Hard Drive,A data storage device,None,HD020,12,32000,35000,11/22/21,11,385000
693,SSD,A type of data storage device,None,SSD020,10,38000,40000,11/23/21,3,120000
694,Monitor,A display screen,Unit,MON020,5,100000,105000,11/24/21,4,420000
695,Printer Paper,A type of paper,None,PP020,20,6000,6500,11/25/21,19,123500
696,Pencil,A writing instrument,Unit,PCL020,25,170,180,11/26/21,22,3960
697,Eraser,A tool for erasing,None,ER020,30,165,175,11/27/21,4,700
698,Highlighter,A marker for highlighting text,None,HL020,15,360,380,11/28/21,3,1140
699,Scissors,A cutting tool,None,SC020,10,950,1000,11/29/21,9,9000
700,Staples,A type of fastener,Unit,STP020,8,175,185,11/30/21,6,1110
701,File Organizer,A tool for organizing files,None,FO020,12,1800,1900,12/01/21,10,19000
702,Desk Lamp,A lighting fixture,None,DLP021,10,6000,6500,12/02/21,8,52000
703,Desk Chair,A chair for a desk,Unit,DC020,5,60000,65000,12/03/21,4,260000
704,Coffee Table,A low table for coffee,None,CT020,8,60000,65000,12/04/21,7,455000
705,Bookshelf,A shelf for books,Unit,BS020,10,26000,28000,12/05/21,6,168000
706,TV Stand,A stand for a television,None,TVS020,12,24000,26000,12/06/21,9,234000
707,Nightstand,A small table by a bed,None,NS020,5,26000,28000,12/07/21,2,56000
708,Sofa Bed,A sofa that can be converted into a bed,Unit,SFB020,8,130000,140000,12/08/21,2,280000
709,Area Rug,A rug for the floor,Unit,AR020,10,26000,28000,12/09/21,3,84000
710,Throw Pillow,A decorative pillow,Unit,TP020,12,7000,7500,12/10/21,4,30000
711,Wall Art,Artwork for walls,None,WA020,15,8000,8500,12/11/21,2,17000
712,Curtains,Window coverings,Unit,CRT021,20,8000,8500,12/12/21,9,76500
713,Table Lamp,A lamp for tables,Unit,TL020,8,8000,8500,12/13/21,7,59500
714,Travel Adapter,A device for adapting plugs,None,TA022,10,6000,6500,12/14/21,2,13000
715,Power Bank,A portable charger,None,PB021,15,8000,8500,12/15/21,7,59500
716,USB Flash Drive,A portable data storage device,None,UFD021,20,7000,7500,12/16/21,12,90000
717,Wireless Mouse,A mouse without cables,None,WM021,15,7500,8000,12/17/21,11,88000
718,Laptop Stand,A stand for laptops,Unit,LS021,10,7500,8000,12/18/21,1,8000
719,Gaming Mouse,A mouse for gaming,None,GM021,8,8000,8500,12/19/21,6,51000
720,Graphics Card,A device for rendering graphics,Unit,GC021,5,110000,115000,12/20/21,1,115000
721,Motherboard,A main circuit board,None,MB021,8,100000,105000,12/21/21,1,105000
722,CPU,A central processing unit,Unit,CPU021,10,95000,100000,12/22/21,7,700000
723,RAM,A type of computer memory,None,RAM021,15,90000,95000,12/23/21,11,1045000
724,Hard Drive,A data storage device,Unit,HD021,12,35000,38000,12/24/21,10,380000
725,SSD,A type of data storage device,None,SSD021,10,40000,42000,12/25/21,6,252000
726,Monitor,A display screen,Unit,MON021,5,105000,110000,12/26/21,2,220000
727,Printer Paper,A type of paper,None,PP021,20,6500,7000,12/27/21,5,35000
728,Pencil,A writing instrument,Unit,PCL021,25,180,190,12/28/21,24,4560
729,Eraser,A tool for erasing,None,ER021,30,175,185,12/29/21,3,555
730,Highlighter,A marker for highlighting text,Unit,HL021,15,380,400,12/30/21,12,4800
731,Scissors,A cutting tool,None,SC021,10,1000,1050,12/31/21,3,3150
732,Staples,A type of fastener,Unit,STP021,8,185,195,01/01/22,7,1365
733,File Organizer,A tool for organizing files,Unit,FO021,12,1900,2000,01/02/22,3,6000
734,Desk Lamp,A lighting fixture,Unit,DLP022,10,6500,7000,01/03/22,8,56000
735,Desk Chair,A chair for a desk,Unit,DC021,5,65000,70000,01/04/22,3,210000
736,Coffee Table,A low table for coffee,None,CT021,8,65000,70000,01/05/22,5,350000
737,Bookshelf,A shelf for books,Unit,BS021,10,28000,30000,01/06/22,3,90000
738,TV Stand,A stand for a television,None,TVS021,12,26000,28000,01/07/22,9,252000
739,Nightstand,A small table by a bed,None,NS021,5,28000,30000,01/08/22,2,60000
740,Sofa Bed,A sofa that can be converted into a bed,None,SFB021,8,140000,150000,01/09/22,7,1050000
741,Area Rug,A rug for the floor,None,AR021,10,28000,30000,01/10/22,8,240000
742,Throw Pillow,A decorative pillow,None,TP021,12,7500,8000,01/11/22,3,24000
743,Wall Art,Artwork for walls,Unit,WA021,15,8500,9000,01/12/22,7,63000
744,Curtains,Window coverings,Unit,CRT022,20,8500,9000,01/13/22,8,72000
745,Table Lamp,A lamp for tables,None,TL021,8,8500,9000,01/14/22,2,18000
746,Travel Adapter,A device for adapting plugs,None,TA023,10,6500,7000,01/15/22,9,63000
747,Power Bank,A portable charger,None,PB022,15,8500,9000,01/16/22,3,27000
748,USB Flash Drive,A portable data storage device,None,UFD022,20,7500,8000,01/17/22,4,32000
749,Wireless Mouse,A mouse without cables,Unit,WM022,15,8000,8500,01/18/22,3,25500
750,Laptop Stand,A stand for laptops,Unit,LS022,10,8000,8500,01/19/22,4,34000
751,Gaming Mouse,A mouse for gaming,Unit,GM022,8,8500,9000,01/20/22,5,45000
752,Graphics Card,A device for rendering graphics,Unit,GC022,5,115000,120000,01/21/22,4,480000
753,Motherboard,A main circuit board,None,MB022,8,105000,110000,01/22/22,1,110000
754,CPU,A central processing unit,None,CPU022,10,100000,105000,01/23/22,9,945000
755,RAM,A type of computer memory,Unit,RAM022,15,95000,100000,01/24/22,2,200000
756,Hard Drive,A data storage device,None,HD022,12,38000,40000,01/25/22,6,240000
757,SSD,A type of data storage device,None,SSD022,10,42000,45000,01/26/22,9,405000
758,Monitor,A display screen,Unit,MON022,5,110000,115000,01/27/22,4,460000
759,Printer Paper,A type of paper,Unit,PP022,20,7000,7500,01/28/22,16,120000
760,Pencil,A writing instrument,None,PCL022,25,190,200,01/29/22,22,4400
761,Eraser,A tool for erasing,None,ER022,30,185,195,01/30/22,6,1170
762,Highlighter,A marker for highlighting text,Unit,HL022,15,400,420,01/31/22,5,2100
763,Scissors,A cutting tool,None,SC022,10,1050,1100,02/01/22,4,4400
764,Staples,A type of fastener,Unit,STP022,8,195,205,02/02/22,5,1025
765,File Organizer,A tool for organizing files,Unit,FO022,12,2000,2100,02/03/22,6,12600
766,Desk Lamp,A lighting fixture,None,DLP023,10,7000,7500,02/04/22,3,22500
767,Desk Chair,A chair for a desk,None,DC022,5,70000,75000,02/05/22,3,225000
768,Coffee Table,A low table for coffee,None,CT022,8,70000,75000,02/06/22,7,525000
769,Bookshelf,A shelf for books,None,BS022,10,30000,32000,02/07/22,7,224000
770,TV Stand,A stand for a television,Unit,TVS022,12,28000,30000,02/08/22,10,300000
771,Nightstand,A small table by a bed,None,NS022,5,30000,32000,02/09/22,4,128000
772,Sofa Bed,A sofa that can be converted into a bed,None,SFB022,8,150000,160000,02/10/22,7,1120000
773,Area Rug,A rug for the floor,Unit,AR022,10,30000,32000,02/11/22,1,32000
774,Throw Pillow,A decorative pillow,None,TP022,12,8000,8500,02/12/22,4,34000
775,Wall Art,Artwork for walls,Unit,WA022,15,9000,9500,02/13/22,4,38000
776,Curtains,Window coverings,None,CRT023,20,9000,9500,02/14/22,9,85500
777,Table Lamp,A lamp for tables,None,TL022,8,9000,9500,02/15/22,1,9500
778,Travel Adapter,A device for adapting plugs,None,TA024,10,7000,7500,02/16/22,1,7500
779,Power Bank,A portable charger,None,PB023,15,9000,9500,02/17/22,4,38000
780,USB Flash Drive,A portable data storage device,Unit,UFD023,20,8000,8500,02/18/22,10,85000
781,Wireless Mouse,A mouse without cables,None,WM023,15,8500,9000,02/19/22,14,126000
782,Laptop Stand,A stand for laptops,Unit,LS023,10,8500,9000,02/20/22,8,72000
783,Gaming Mouse,A mouse for gaming,None,GM023,8,9000,9500,02/21/22,6,57000
784,Graphics Card,A device for rendering graphics,Unit,GC023,5,120000,125000,02/22/22,2,250000
785,Motherboard,A main circuit board,None,MB023,8,110000,115000,02/23/22,7,805000
786,CPU,A central processing unit,Unit,CPU023,10,105000,110000,02/24/22,2,220000
787,RAM,A type of computer memory,Unit,RAM023,15,100000,105000,02/25/22,5,525000
788,Hard Drive,A data storage device,None,HD023,12,40000,42000,02/26/22,9,378000
789,SSD,A type of data storage device,None,SSD023,10,45000,48000,02/27/22,9,432000
790,Monitor,A display screen,None,MON023,5,115000,120000,02/28/22,1,120000
791,Printer Paper,A type of paper,None,PP023,20,7500,8000,03/01/22,4,32000
792,Pencil,A writing instrument,Unit,PCL023,25,200,210,03/02/22,12,2520
793,Eraser,A tool for erasing,None,ER023,30,195,205,03/03/22,26,5330
794,Highlighter,A marker for highlighting text,None,HL023,15,420,440,03/04/22,1,440
795,Scissors,A cutting tool,None,SC023,10,1100,1150,03/05/22,6,6900
796,Staples,A type of fastener,None,STP023,8,205,215,03/06/22,3,645
797,File Organizer,A tool for organizing files,Unit,FO023,12,2100,2200,03/07/22,7,15400
798,Desk Lamp,A lighting fixture,None,DLP024,10,7500,8000,03/08/22,2,16000
799,Desk Chair,A chair for a desk,Unit,DC023,5,75000,80000,03/09/22,2,160000
800,Coffee Table,A low table for coffee,None,CT023,8,75000,80000,03/10/22,7,560000
801,Bookshelf,A shelf for books,Unit,BS023,10,32000,34000,03/11/22,2,68000
802,TV Stand,A stand for a television,Unit,TVS023,12,30000,32000,03/12/22,9,288000
803,Nightstand,A small table by a bed,Unit,NS023,5,32000,34000,03/13/22,4,136000
804,Sofa Bed,A sofa that can be converted into a bed,None,SFB023,8,160000,170000,03/14/22,3,510000
805,Area Rug,A rug for the floor,None,AR023,10,32000,34000,03/15/22,5,170000
806,Throw Pillow,A decorative pillow,None,TP023,12,8500,9000,03/16/22,6,54000
807,Wall Art,Artwork for walls,None,WA023,15,9500,10000,03/17/22,12,120000
808,Curtains,Window coverings,None,CRT024,20,9500,10000,03/18/22,6,60000
809,Table Lamp,A lamp for tables,None,TL023,8,9500,10000,03/19/22,5,50000
810,Travel Adapter,A device for adapting plugs,None,TA025,10,7500,8000,03/20/22,2,16000
811,Power Bank,A portable charger,Unit,PB024,15,9500,10000,03/21/22,4,40000
812,USB Flash Drive,A portable data storage device,None,UFD024,20,8500,9000,03/22/22,6,54000
813,Wireless Mouse,A mouse without cables,Unit,WM024,15,9000,9500,03/23/22,5,47500
814,Laptop Stand,A stand for laptops,None,LS024,10,9000,9500,03/24/22,5,47500
815,Gaming Mouse,A mouse for gaming,None,GM024,8,9500,10000,03/25/22,4,40000
816,Graphics Card,A device for rendering graphics,Unit,GC024,5,125000,130000,03/26/22,3,390000
817,Motherboard,A main circuit board,Unit,MB024,8,115000,120000,03/27/22,6,720000
818,CPU,A central processing unit,Unit,CPU024,10,110000,115000,03/28/22,7,805000
819,RAM,A type of computer memory,Unit,RAM024,15,105000,110000,03/29/22,2,220000
820,Hard Drive,A data storage device,Unit,HD024,12,42000,45000,03/30/22,6,270000
821,SSD,A type of data storage device,None,SSD024,10,48000,50000,03/31/22,8,400000
822,Monitor,A display screen,Unit,MON024,5,120000,125000,04/01/22,3,375000
823,Printer Paper,A type of paper,None,PP024,20,8000,8500,04/02/22,8,68000
824,Pencil,A writing instrument,Unit,PCL024,25,210,220,04/03/22,17,3740
825,Eraser,A tool for erasing,Unit,ER024,30,205,215,04/04/22,27,5805
826,Highlighter,A marker for highlighting text,Unit,HL024,15,440,460,04/05/22,2,920
827,Scissors,A cutting tool,Unit,SC024,10,1150,1200,04/06/22,8,9600
828,Staples,A type of fastener,Unit,STP024,8,215,225,04/07/22,1,225
829,File Organizer,A tool for organizing files,Unit,FO024,12,2200,2300,04/08/22,10,23000
830,Desk Lamp,A lighting fixture,None,DLP025,10,8000,8500,04/09/22,5,42500
831,Desk Chair,A chair for a desk,Unit,DC024,5,80000,85000,04/10/22,2,170000
832,Coffee Table,A low table for coffee,None,CT024,8,80000,85000,04/11/22,7,595000
833,Bookshelf,A shelf for books,Unit,BS024,10,34000,36000,04/12/22,4,144000
834,TV Stand,A stand for a television,None,TVS024,12,32000,34000,04/13/22,9,306000
835,Nightstand,A small table by a bed,Unit,NS024,5,34000,36000,04/14/22,1,36000
836,Sofa Bed,A sofa that can be converted into a bed,Unit,SFB024,8,170000,180000,04/15/22,4,720000
837,Area Rug,A rug for the floor,None,AR024,10,34000,36000,04/16/22,8,288000
838,Throw Pillow,A decorative pillow,Unit,TP024,12,9000,9500,04/17/22,7,66500
839,Wall Art,Artwork for walls,None,WA024,15,10000,10500,04/18/22,6,63000
840,Curtains,Window coverings,Unit,CRT025,20,10000,10500,04/19/22,14,147000
841,Table Lamp,A lamp for tables,Unit,TL024,8,10000,10500,04/20/22,2,21000
842,Travel Adapter,A device for adapting plugs,Unit,TA026,10,8000,8500,04/21/22,5,42500
843,Power Bank,A portable charger,Unit,PB025,15,10000,10500,04/22/22,11,115500
844,USB Flash Drive,A portable data storage device,None,UFD025,20,9000,9500,04/23/22,7,66500
845,Wireless Mouse,A mouse without cables,Unit,WM025,15,9500,10000,04/24/22,5,50000
846,Laptop Stand,A stand for laptops,None,LS025,10,9500,10000,04/25/22,9,90000
847,Gaming Mouse,A mouse for gaming,None,GM025,8,10000,10500,04/26/22,1,10500
848,Graphics Card,A device for rendering graphics,Unit,GC025,5,130000,135000,04/27/22,1,135000
849,Motherboard,A main circuit board,None,MB025,8,120000,125000,04/28/22,4,500000
850,CPU,A central processing unit,Unit,CPU025,10,115000,120000,04/29/22,1,120000
851,RAM,A type of computer memory,None,RAM025,15,110000,115000,04/30/22,6,690000
852,Hard Drive,A data storage device,None,HD025,12,45000,48000,05/01/22,5,240000
853,SSD,A type of data storage device,None,SSD025,10,50000,52000,05/02/22,8,416000
854,Monitor,A display screen,Unit,MON025,5,125000,130000,05/03/22,1,130000
855,Printer Paper,A type of paper,None,PP025,20,8500,9000,05/04/22,2,18000
856,Pencil,A writing instrument,Unit,PCL025,25,220,230,05/05/22,17,3910
857,Eraser,A tool for erasing,None,ER025,30,215,225,05/06/22,4,900
858,Highlighter,A marker for highlighting text,None,HL025,15,460,480,05/07/22,2,960
859,Scissors,A cutting tool,None,SC025,10,1200,1250,05/08/22,4,5000
860,Staples,A type of fastener,None,STP025,8,225,235,05/09/22,6,1410
861,File Organizer,A tool for organizing files,None,FO025,12,2300,2400,05/10/22,10,24000
862,Desk Lamp,A lighting fixture,Unit,DLP026,10,8500,9000,05/11/22,5,45000
863,Desk Chair,A chair for a desk,None,DC025,5,85000,90000,05/12/22,1,90000
864,Coffee Table,A low table for coffee,None,CT025,8,85000,90000,05/13/22,3,270000
865,Bookshelf,A shelf for books,None,BS025,10,36000,38000,05/14/22,6,228000
866,TV Stand,A stand for a television,None,TVS025,12,34000,36000,05/15/22,9,324000
867,Nightstand,A small table by a bed,Unit,NS025,5,36000,38000,05/16/22,2,76000
868,Sofa Bed,A sofa that can be converted into a bed,None,SFB025,8,180000,190000,05/17/22,1,190000
869,Area Rug,A rug for the floor,None,AR025,10,36000,38000,05/18/22,5,190000
870,Throw Pillow,A decorative pillow,None,TP025,12,9500,10000,05/19/22,11,110000
871,Wall Art,Artwork for walls,Unit,WA025,15,10500,11000,05/20/22,8,88000
872,Curtains,Window coverings,Unit,CRT026,20,10500,11000,05/21/22,19,209000
873,Table Lamp,A lamp for tables,None,TL025,8,10500,11000,05/22/22,4,44000
874,Travel Adapter,A device for adapting plugs,Unit,TA027,10,8500,9000,05/23/22,6,54000
875,Power Bank,A portable charger,None,PB026,15,10500,11000,05/24/22,4,44000
876,USB Flash Drive,A portable data storage device,Unit,UFD026,20,9500,10000,05/25/22,19,190000
877,Wireless Mouse,A mouse without cables,None,WM026,15,10000,10500,05/26/22,1,10500
878,Laptop Stand,A stand for laptops,Unit,LS026,10,10000,10500,05/27/22,1,10500
879,Gaming Mouse,A mouse for gaming,Unit,GM026,8,10500,11000,05/28/22,6,66000
880,Graphics Card,A device for rendering graphics,None,GC026,5,135000,140000,05/29/22,3,420000
881,Motherboard,A main circuit board,None,MB026,8,125000,130000,05/30/22,6,780000
882,CPU,A central processing unit,None,CPU026,10,120000,125000,05/31/22,3,375000
883,RAM,A type of computer memory,None,RAM026,15,115000,120000,06/01/22,8,960000
884,Hard Drive,A data storage device,None,HD026,12,48000,50000,06/02/22,10,500000
885,SSD,A type of data storage device,None,SSD026,10,52000,55000,06/03/22,5,275000
886,Monitor,A display screen,None,MON026,5,130000,135000,06/04/22,1,135000
887,Printer Paper,A type of paper,None,PP026,20,9000,9500,06/05/22,14,133000
888,Pencil,A writing instrument,None,PCL026,25,230,240,06/06/22,22,5280
889,Eraser,A tool for erasing,None,ER026,30,225,235,06/07/22,23,5405
890,Highlighter,A marker for highlighting text,None,HL026,15,480,500,06/08/22,1,500
891,Scissors,A cutting tool,None,SC026,10,1250,1300,06/09/22,6,7800
892,Staples,A type of fastener,None,STP026,8,235,245,06/10/22,6,1470
893,File Organizer,A tool for organizing files,None,FO026,12,2400,2500,06/11/22,9,22500
894,Desk Lamp,A lighting fixture,None,DLP027,10,9000,9500,06/12/22,3,28500
895,Desk Chair,A chair for a desk,None,DC026,5,90000,95000,06/13/22,1,95000
896,Coffee Table,A low table for coffee,None,CT026,8,90000,95000,06/14/22,5,475000
897,Bookshelf,A shelf for books,None,BS026,10,38000,40000,06/15/22,7,280000
898,TV Stand,A stand for a television,None,TVS026,12,36000,38000,06/16/22,5,190000
899,Nightstand,A small table by a bed,None,NS026,5,38000,40000,06/17/22,1,40000
900,Sofa Bed,A sofa that can be converted into a bed,None,SFB026,8,190000,200000,06/18/22,7,1400000
901,Area Rug,A rug for the floor,None,AR026,10,38000,40000,06/19/22,7,280000
902,Throw Pillow,A decorative pillow,None,TP026,12,10000,10500,06/20/22,1,10500
903,Wall Art,Artwork for walls,None,WA026,15,11000,11500,06/21/22,1,11500
904,Curtains,Window coverings,None,CRT027,20,11000,11500,06/22/22,9,103500
905,Table Lamp,A lamp for tables,None,TL026,8,11000,11500,06/23/22,3,34500
906,Travel Adapter,A device for adapting plugs,None,TA028,10,9000,9500,06/24/22,7,66500
907,Power Bank,A portable charger,None,PB027,15,11000,11500,06/25/22,5,57500
908,USB Flash Drive,A portable data storage device,None,UFD027,20,10000,10500,06/26/22,5,52500
909,Wireless Mouse,A mouse without cables,None,WM027,15,10500,11000,06/27/22,13,143000
910,Laptop Stand,A stand for laptops,None,LS027,10,10500,11000,06/28/22,6,66000
911,Gaming Mouse,A mouse for gaming,None,GM027,8,11000,11500,06/29/22,5,57500
912,Graphics Card,A device for rendering graphics,None,GC027,5,140000,145000,06/30/22,3,435000
913,Motherboard,A main circuit board,None,MB027,8,130000,135000,07/01/22,6,810000
914,CPU,A central processing unit,None,CPU027,10,125000,130000,07/02/22,5,650000
915,RAM,A type of computer memory,None,RAM027,15,120000,125000,07/03/22,6,750000
916,Hard Drive,A data storage device,None,HD027,12,50000,52000,07/04/22,3,156000
917,SSD,A type of data storage device,None,SSD027,10,55000,58000,07/05/22,5,290000
918,Monitor,A display screen,None,MON027,5,135000,140000,07/06/22,2,280000
919,Printer Paper,A type of paper,None,PP027,20,9500,10000,07/07/22,11,110000
920,Pencil,A writing instrument,None,PCL027,25,240,250,07/08/22,23,5750
921,Eraser,A tool for erasing,None,ER027,30,235,245,07/09/22,27,6615
922,Highlighter,A marker for highlighting text,None,HL027,15,500,520,07/10/22,10,5200
923,Scissors,A cutting tool,None,SC027,10,1300,1350,07/11/22,2,2700
924,Staples,A type of fastener,None,STP027,8,245,255,07/12/22,3,765
925,File Organizer,A tool for organizing files,None,FO027,12,2500,2600,07/13/22,4,10400
926,Desk Lamp,A lighting fixture,None,DLP028,10,9500,10000,07/14/22,7,70000
927,Desk Chair,A chair for a desk,None,DC027,5,95000,100000,07/15/22,2,200000
928,Coffee Table,A low table for coffee,None,CT027,8,95000,100000,07/16/22,7,700000
929,Bookshelf,A shelf for books,None,BS027,10,40000,42000,07/17/22,8,336000
930,TV Stand,A stand for a television,None,TVS027,12,38000,40000,07/18/22,7,280000
931,Nightstand,A small table by a bed,None,NS027,5,40000,42000,07/19/22,4,168000
932,Sofa Bed,A sofa that can be converted into a bed,None,SFB027,8,200000,210000,07/20/22,6,1260000
933,Area Rug,A rug for the floor,None,AR027,10,40000,42000,07/21/22,5,210000
934,Throw Pillow,A decorative pillow,None,TP027,12,10500,11000,07/22/22,3,33000
935,Wall Art,Artwork for walls,None,WA027,15,11500,12000,07/23/22,2,24000
936,Curtains,Window coverings,None,CRT028,20,11500,12000,07/24/22,9,108000
937,Table Lamp,A lamp for tables,None,TL027,8,11500,12000,07/25/22,7,84000
938,Travel Adapter,A device for adapting plugs,None,TA029,10,9500,10000,07/26/22,3,30000
939,Power Bank,A portable charger,None,PB028,15,11500,12000,07/27/22,12,144000
940,USB Flash Drive,A portable data storage device,None,UFD028,20,10500,11000,07/28/22,4,44000
941,Wireless Mouse,A mouse without cables,None,WM028,15,11000,11500,07/29/22,2,23000
942,Laptop Stand,A stand for laptops,None,LS028,10,11000,11500,07/30/22,1,11500
943,Gaming Mouse,A mouse for gaming,None,GM028,8,11500,12000,07/31/22,5,60000
944,Graphics Card,A device for rendering graphics,None,GC028,5,145000,150000,08/01/22,2,300000
945,Motherboard,A main circuit board,None,MB028,8,135000,140000,08/02/22,3,420000
946,CPU,A central processing unit,None,CPU028,10,130000,135000,08/03/22,1,135000
947,RAM,A type of computer memory,None,RAM028,15,125000,130000,08/04/22,6,780000
948,Hard Drive,A data storage device,None,HD028,12,52000,55000,08/05/22,3,165000
949,SSD,A type of data storage device,None,SSD028,10,58000,61000,08/06/22,3,183000
950,Monitor,A display screen,None,MON028,5,140000,145000,08/07/22,4,580000
951,Printer Paper,A type of paper,None,PP028,20,10000,10500,08/08/22,9,94500
952,Pencil,A writing instrument,None,PCL028,25,250,260,08/09/22,8,2080
953,Eraser,A tool for erasing,None,ER028,30,245,255,08/10/22,5,1275
954,Highlighter,A marker for highlighting text,None,HL028,15,520,540,08/11/22,11,5940
955,Scissors,A cutting tool,None,SC028,10,1350,1400,08/12/22,1,1400
956,Staples,A type of fastener,None,STP028,8,255,265,08/13/22,1,265
957,File Organizer,A tool for organizing files,None,FO028,12,2600,2700,08/14/22,6,16200
958,Desk Lamp,A lighting fixture,None,DLP029,10,10000,10500,08/15/22,3,31500
959,Desk Chair,A chair for a desk,None,DC028,5,100000,105000,08/16/22,3,315000
960,Coffee Table,A low table for coffee,None,CT028,8,100000,105000,08/17/22,4,420000
961,Bookshelf,A shelf for books,None,BS028,10,42000,44000,08/18/22,1,44000
962,TV Stand,A stand for a television,None,TVS028,12,40000,42000,08/19/22,6,252000
963,Nightstand,A small table by a bed,None,NS028,5,42000,44000,08/20/22,3,132000
964,Sofa Bed,A sofa that can be converted into a bed,None,SFB028,8,210000,220000,08/21/22,1,220000
965,Area Rug,A rug for the floor,None,AR028,10,42000,44000,08/22/22,6,264000
966,Throw Pillow,A decorative pillow,None,TP028,12,11000,11500,08/23/22,3,34500
967,Wall Art,Artwork for walls,None,WA028,15,12000,12500,08/24/22,3,37500
968,Curtains,Window coverings,None,CRT029,20,12000,12500,08/25/22,8,100000
969,Table Lamp,A lamp for tables,None,TL028,8,12000,12500,08/26/22,2,25000
970,Travel Adapter,A device for adapting plugs,None,TA030,10,10000,10500,08/27/22,1,10500
971,Power Bank,A portable charger,None,PB029,15,12000,12500,08/28/22,4,50000
972,USB Flash Drive,A portable data storage device,None,UFD029,20,11000,11500,08/29/22,14,161000
973,Wireless Mouse,A mouse without cables,None,WM029,15,11500,12000,08/30/22,11,132000
974,Laptop Stand,A stand for laptops,None,LS029,10,11500,12000,08/31/22,3,36000
975,Gaming Mouse,A mouse for gaming,None,GM029,8,12000,12500,09/01/22,3,37500
976,Graphics Card,A device for rendering graphics,None,GC029,5,150000,155000,09/02/22,2,310000
977,Motherboard,A main circuit board,None,MB029,8,140000,145000,09/03/22,2,290000
978,CPU,A central processing unit,None,CPU029,10,135000,140000,09/04/22,3,420000
979,RAM,A type of computer memory,None,RAM029,15,130000,135000,09/05/22,4,540000
980,Hard Drive,A data storage device,None,HD029,12,55000,58000,09/06/22,4,232000
981,SSD,A type of data storage device,None,SSD029,10,61000,64000,09/07/22,2,128000
982,Monitor,A display screen,None,MON029,5,145000,150000,09/08/22,1,150000
983,Printer Paper,A type of paper,None,PP029,20,10500,11000,09/09/22,14,154000
984,Pencil,A writing instrument,None,PCL029,25,260,270,09/10/22,12,3240
985,Eraser,A tool for erasing,None,ER029,30,255,265,09/11/22,8,2120
986,Highlighter,A marker for highlighting text,None,HL029,15,540,560,09/12/22,13,7280
987,Scissors,A cutting tool,None,SC029,10,1400,1450,09/13/22,4,5800
988,Staples,A type of fastener,None,STP029,8,265,275,09/14/22,5,1375
989,File Organizer,A tool for organizing files,None,FO029,12,2700,2800,09/15/22,9,25200
990,Desk Lamp,A lighting fixture,None,DLP030,10,10500,11000,09/16/22,5,55000
991,Desk Chair,A chair for a desk,None,DC029,5,105000,110000,09/17/22,1,110000
992,Coffee Table,A low table for coffee,None,CT029,8,105000,110000,09/18/22,2,220000
993,Bookshelf,A shelf for books,None,BS029,10,44000,46000,09/19/22,2,92000
994,TV Stand,A stand for a television,None,TVS029,12,42000,44000,09/20/22,1,44000
995,Nightstand,A small table by a bed,None,NS029,5,44000,46000,09/21/22,3,138000
996,Sofa Bed,A sofa that can be converted into a bed,None,SFB029,8,220000,230000,09/22/22,7,1610000
997,Area Rug,A rug for the floor,None,AR029,10,44000,46000,09/23/22,2,92000
998,Throw Pillow,A decorative pillow,None,TP029,12,11500,12000,09/24/22,8,96000
999,Wall Art,Artwork for walls,None,WA029,15,12500,13000,09/25/22,3,39000
1000,Curtains,Window coverings,None,CRT030,20,12500,13000,09/26/22,2,26000
1001,Laptop,A writing instrument,,LPT002,11,8001,10001,09/27/22,10,100010
1002,Smartphone,A tool for erasing,,SPH002,16,6001,8001,09/28/22,12,96012
1003,Headphones,A marker for highlighting text,,HDP002,21,1001,1501,09/29/22,16,24016
